Campaign_Type,Duration,Budget,Audience_Size,Audience_Age_Group,Engagement_Rate,Conversion_Rate
Facebook,5,82.86860825282274,7239,55-64,5.292752965822696,1.2314740867722787
Instagram,37,49.538366989369884,33609,35-44,6.971543556576885,1.3174558403960834
Instagram,42,69.44015992285358,32362,18-24,6.9174825947388845,0.7385451599839918
Snapchat,49,70.23422895953614,52580,45-54,1.4261245551334714,2.187198227724089
TikTok,59,84.91636222827039,35543,55-64,1.9133653696072492,4.790569123618107
YouTube,27,74.82822786826601,79461,35-44,8.371834846148904,3.0094606986054093
Facebook,34,14.020983609490255,38081,18-24,2.3704901184723353,3.1526994617947848
YouTube,49,40.22272263874527,98671,25-34,7.478852021315656,0.7268411574730627
YouTube,12,94.20071677851755,68081,25-34,9.278660877765793,2.620907331794483
Facebook,55,29.64092080937287,44423,25-34,3.0409315634092273,3.5179318843713263
Facebook,17,81.82222370578359,13578,55-64,4.427760972544657,4.4344810700548445
Instagram,40,50.198579795452616,78555,45-54,6.956195091053405,2.3777128485001113
TikTok,12,28.33548419613314,84144,35-44,4.347229903132634,2.0751644453809783
YouTube,43,11.63918057046176,12319,35-44,9.057270432285968,3.0976705188023423
TikTok,46,55.09509998019005,26504,55-64,3.0630572733874155,0.4745503851833355
YouTube,8,23.74373774487119,17997,55-64,8.51209984496963,1.0397294268606456
Facebook,30,85.19846335341177,14342,25-34,3.901717677643062,1.7850729638015708
Snapchat,12,59.87545765934512,82501,18-24,2.666951544225305,1.362437183025078
Snapchat,33,31.913598186474506,23749,25-34,2.6713353916698446,3.5131088763505343
YouTube,57,55.59694901850486,32501,45-54,3.85173898478817,3.961032208178716
Instagram,1,58.103949903659384,43192,55-64,6.484446997049193,1.8944765740600487
Facebook,25,60.60436342253022,21310,35-44,8.454526623793395,3.334846864434931
TikTok,37,92.76126231541512,82256,45-54,4.538984409067194,3.8075751240245763
Instagram,48,49.96650202354136,49059,45-54,2.6306799382148176,1.0314472420560046
TikTok,31,99.55841486952603,62272,45-54,9.996188918113592,3.44288307488301
Snapchat,59,70.95661104608166,20977,35-44,7.224204220099756,1.023818972084459
TikTok,13,13.218343588640437,27865,45-54,8.215002739062962,2.2509520247113355
Facebook,29,31.728253535744088,25031,45-54,8.761975018905133,4.302664036787376
TikTok,39,12.451069689492307,7720,55-64,6.877202772911561,1.6167797338369247
Snapchat,59,94.05439466844805,17081,55-64,8.78415479250975,2.9726935260723444
YouTube,51,55.312022217952176,7277,25-34,1.4369585870620682,4.14871039897507
Instagram,32,92.8596744658593,62601,45-54,8.400629255810918,0.33687582768296387
YouTube,4,69.87762948986037,49682,35-44,7.619435405222176,2.1207241520083593
YouTube,11,59.908077243783445,63076,55-64,7.730400507811551,0.20165428237138244
TikTok,9,20.863787673393944,20327,25-34,8.14660361437249,4.908860109998011
Snapchat,29,50.96623502240174,75738,55-64,3.016345773427372,4.926439347371417
Facebook,26,89.78774586308872,48999,25-34,3.8878424726037917,4.246327943930495
Snapchat,47,52.88071438036855,11930,45-54,2.0407391610448373,2.28074031823004
YouTube,12,42.25451862698782,66492,25-34,6.466091919912579,2.5818433999387618
Instagram,59,74.41859268168477,71582,25-34,6.2528056316146845,0.547804732582986
Facebook,59,11.393238376594807,88832,45-54,4.220073698092822,1.730627168750035
TikTok,5,77.09564805524178,16591,35-44,2.91150003437929,2.7819665078187485
YouTube,30,79.32224260853044,81149,18-24,4.976396941420173,0.7103870467549652
Snapchat,28,91.61063411135704,85116,55-64,8.70788954412394,1.8088840988915587
Instagram,17,99.12688354463866,11683,45-54,3.3033193397432963,4.089190357687465
Facebook,39,61.58022911778051,77063,45-54,3.2845531755912325,3.3592822621217637
TikTok,8,25.068951868912084,48097,18-24,5.226887855830209,4.630923226617351
Snapchat,27,91.0597174274941,39201,25-34,8.863655577425753,4.162051089602493
Snapchat,50,17.8940656757949,51381,55-64,9.6179755009393,2.55019534751225
YouTube,28,22.555438415406236,16380,18-24,9.621212079660001,2.631815262528176
TikTok,59,87.83200618181627,41016,25-34,6.575147660662182,4.585285718156458
Instagram,50,64.138730626638,16831,45-54,8.831882633006227,3.3823166859967437
Instagram,29,61.36380358600112,86682,45-54,2.045146175336167,1.9324885012416935
Snapchat,16,16.09344183789881,74543,35-44,3.360706740373493,0.7542097264262966
YouTube,19,42.095829017598966,66882,18-24,6.750305691103914,0.25448000418780886
TikTok,31,11.155638665621481,14324,45-54,3.2057386714236618,3.1791323865695325
Snapchat,52,99.19276411835104,27375,55-64,1.7971803531976347,1.5112384806920005
TikTok,20,41.00889354334015,21937,55-64,4.930059914799054,4.126384691209109
YouTube,33,82.08658811127368,15078,25-34,9.641660294471727,3.55150576492815
Snapchat,58,73.13833191129555,63903,55-64,1.7934176361406737,4.399505910371108
Facebook,28,61.253539341076674,51478,45-54,1.2597873453874355,1.4675963634252112
YouTube,56,70.56476656313687,7538,55-64,7.567050932670452,4.076986839905269
Facebook,9,20.409365883326714,32475,25-34,8.510083815333353,2.226252518850716
Facebook,5,59.67949136531438,37009,35-44,6.591108007114357,2.5649604472206873
Snapchat,28,36.93168776205775,77754,25-34,4.297521887034652,1.2106475794178235
TikTok,40,61.50550147603934,66241,35-44,7.101894517756059,1.0613115001603886
Facebook,2,34.45445153877924,94965,55-64,2.9816071117592178,1.008148538348492
YouTube,18,19.533853741987567,84316,18-24,5.977485713684125,1.9048118245272208
TikTok,10,21.272953772429517,5193,25-34,9.636680800550803,0.9928622713844363
YouTube,54,22.260541152576963,15450,35-44,9.353050003190456,4.253760889380973
Snapchat,35,82.0282628023644,12140,55-64,7.83499897789212,1.8170609222690322
YouTube,23,61.501979185688306,93895,35-44,1.4039967656644046,0.7814043159770714
Instagram,53,61.52417106705641,32333,35-44,6.800514245046337,4.099207315959978
Instagram,1,32.96538458275944,64348,45-54,8.410574879221187,4.4846051553747035
YouTube,29,84.23333912216066,53873,18-24,7.516563158761563,3.8469350130571955
YouTube,33,38.14702456203333,58232,55-64,8.176935082237126,1.2160413067915354
Facebook,36,39.35545441914215,86727,35-44,6.082751252626148,4.851249183427557
YouTube,35,13.505247907455455,84531,55-64,8.230940801870148,4.832670187309392
TikTok,36,47.185055676718754,87076,18-24,7.648048821335594,4.198719524054803
Instagram,16,47.18507070880441,76016,55-64,3.6923876257536667,2.3861591793490717
Facebook,50,54.359959782446445,44947,18-24,2.038077498692532,3.0934376993515875
Instagram,25,34.31058929225213,88741,45-54,9.784304054144158,1.1141885505334082
TikTok,29,24.563208441203,52417,35-44,1.1934834246395425,1.7715700438217825
TikTok,55,50.91196721255288,34969,45-54,7.679531979455244,0.6305042386982347
TikTok,7,38.61644604500587,45278,45-54,6.044014805331711,3.954922839349214
Snapchat,17,43.552649889367636,74898,55-64,3.568303896214416,2.284363901514063
Snapchat,9,31.139060811559066,32015,45-54,3.0884127092968714,2.7657575362768916
TikTok,18,36.8702781996591,28974,25-34,8.718650354729863,2.4033218331689437
YouTube,58,44.732406688139,80482,45-54,3.1439303089816377,2.4753811279587064
Instagram,35,69.74761576813549,27386,25-34,5.842462604389203,2.3122937511348645
Instagram,3,68.15688260586157,11084,55-64,7.212462915452568,0.7643865080676135
Facebook,9,93.18137688010596,83794,25-34,9.211098380829204,1.7354745663960571
YouTube,12,99.27877156410776,25509,35-44,9.528989026367743,3.933368827210373
YouTube,41,98.52146077596545,86163,45-54,2.9686508269202525,3.411646369338781
TikTok,49,93.78429574739934,50186,35-44,2.32201838780655,3.6796970228836807
Snapchat,57,63.06582136901195,65525,25-34,1.6561033514181807,2.4692973199323442
Instagram,8,21.994619092449984,91709,25-34,9.21393586085846,2.890878113638179
Snapchat,26,28.294625888998542,83113,55-64,7.9596690206936405,3.3587109656941125
YouTube,56,98.05307000974277,94027,35-44,6.060609067097211,4.26693595599739
Snapchat,21,39.561410688096274,86318,25-34,5.504645026768534,0.6672663045055367
Snapchat,44,40.651834755261966,37705,18-24,2.3028537316460214,2.3187240815570664
TikTok,39,57.61893500171486,63267,35-44,4.025596200633611,0.14451807666150504
Facebook,49,10.274028066376859,49394,18-24,8.24184462346096,3.3909307691453905
TikTok,50,59.72218469355619,10419,45-54,5.661580871296202,2.508774620041331
TikTok,58,23.436706941333345,6153,25-34,2.8026206895555865,0.2419812148623431
Facebook,24,50.016570184239164,79936,25-34,5.759462857604581,1.2232608513427117
Snapchat,35,17.76131252467046,42651,18-24,3.6906386778439035,4.497476176489084
TikTok,37,26.79279464788459,10849,35-44,2.719960505315737,2.98105186533769
YouTube,2,43.88862787522208,55387,45-54,7.390696113711895,4.083859407823232
TikTok,49,57.25941371130785,62292,25-34,3.699913779028473,3.3189720202548565
Snapchat,54,66.65542293295746,29496,35-44,7.844041441621289,2.578952214876917
Instagram,24,97.04463655417287,18475,45-54,9.966404450803756,2.768204789926077
YouTube,50,19.499667771613467,21965,25-34,4.517400596791046,2.5369260259220487
YouTube,47,19.65162221946718,93771,25-34,6.0235379093490105,2.8049408154288455
YouTube,59,10.180748808380992,30954,25-34,3.874538563958379,4.66959723280034
YouTube,5,35.06001769275959,31242,25-34,7.619372279738951,2.12222042425301
Instagram,42,82.16803277503715,77915,45-54,8.678170845208633,4.731958483314715
Instagram,45,70.14617885758926,86011,55-64,3.5987185103215875,4.423480747270074
Snapchat,14,83.65725790052285,42716,55-64,4.4411015442631525,0.8635480959234483
YouTube,45,98.62156257923513,31094,18-24,6.878367984110922,1.9167428511365716
YouTube,15,93.63807392060663,76184,45-54,7.473484223198349,0.9514588474729632
YouTube,35,72.85604207056014,80133,18-24,9.206144906741773,1.0898019360450104
YouTube,33,12.05943976493134,85976,45-54,1.7269876455546647,3.1263093522319365
Facebook,52,15.783253727863176,61883,25-34,1.0980050156285839,0.9843654266709522
Snapchat,49,99.15386071398075,6373,35-44,5.850610278819326,3.921001834076439
Facebook,57,47.79424846164479,22915,18-24,4.651624976283664,1.5295721719455946
Facebook,34,82.78664621753778,50988,45-54,3.5924132915600544,2.3503930795954138
TikTok,17,58.69367731893404,34446,55-64,8.22019267836289,1.6134338296312074
Facebook,3,93.9510298544069,40199,45-54,8.165259722876705,3.5641654465347323
Snapchat,7,76.31248785044728,54633,55-64,9.461060668828354,0.702391352678698
TikTok,21,62.19854734757239,4723,18-24,5.460213896383087,4.182818916110691
Snapchat,40,46.613760159681036,7024,55-64,2.4134226014550384,0.9399997902701832
Snapchat,39,52.266221365108805,10637,35-44,5.582303247489496,0.6405592137491702
Snapchat,3,12.085588158562533,42509,35-44,4.380092752551212,4.6633025285078284
Facebook,51,28.92744251331211,86903,55-64,2.826383565399347,0.17475903981444407
Facebook,10,96.70381327918697,51158,55-64,7.355501881425607,4.211178227277385
Facebook,27,45.52922011311809,31475,25-34,1.2965794956053474,4.480359041655194
Instagram,49,18.49346221770189,85106,25-34,5.05349412695956,4.48459292514484
Snapchat,42,45.450864001383096,45259,55-64,5.521671691528066,2.93177604168323
TikTok,58,21.418339040751576,67750,55-64,8.307401668896187,2.6275598813594545
YouTube,36,87.63015815511746,47453,25-34,7.676520440351625,4.88748615030673
Snapchat,40,89.41173872410609,4871,25-34,7.666328558379908,4.9496719175323864
YouTube,20,91.35423321643911,27679,45-54,9.144055065964947,1.3177454137986668
Instagram,52,11.980808481460171,62506,18-24,5.994064136176715,0.450369264440718
TikTok,36,84.94931269079721,88313,18-24,2.481123402048664,0.8466176272419101
TikTok,13,44.41286664977146,74311,25-34,6.236439561502948,3.5834664539479895
Facebook,2,25.88831355073048,24481,45-54,4.944015937831908,2.1495814067888923
Instagram,25,31.077211751248356,23221,25-34,2.948410688962624,3.753512429787083
Snapchat,28,52.106076570652995,67957,35-44,6.552207808491145,1.9325482917810035
YouTube,1,36.24917464114479,48832,25-34,6.838567632186571,2.717255164777079
Facebook,11,88.11855380714609,18796,35-44,5.998448258342791,3.0863167946895764
Snapchat,36,21.139580985556854,75358,18-24,1.3065190761869896,3.172939048657287
YouTube,4,61.674947300956184,45142,25-34,2.718046360047676,0.6600810260588486
TikTok,26,39.02335267085982,80471,45-54,5.525070323764429,4.986800343388634
Snapchat,28,20.57423593199378,54993,55-64,4.968861865581108,1.372313636424376
YouTube,55,29.960962125319,80258,55-64,1.3575105242065422,4.796102375087115
Facebook,26,65.48010165916872,76886,25-34,8.452084327062735,1.8918111953604564
Facebook,58,81.97695125196726,29946,25-34,5.867831457185355,2.3784643156400427
Facebook,12,64.66058222418694,30683,25-34,1.0687939647643447,1.5810063780177894
Instagram,17,61.89394772260093,27658,18-24,7.99661304060114,0.37481841320344544
Facebook,23,50.96507173240399,50753,18-24,9.35016710181618,2.99300125900843
Snapchat,9,53.78686727171222,39890,18-24,6.740008389440569,0.6108100057474977
YouTube,35,38.11756798355886,90477,45-54,2.2168796698632107,0.4128348924840547
Snapchat,21,59.441692062891,15769,45-54,6.918659087922789,0.9368297136013266
TikTok,57,68.28938342881904,96501,35-44,8.593698372697025,2.1357515439863097
TikTok,1,55.254321575005896,23999,25-34,3.1195966766243375,1.8919138680321106
Facebook,30,23.350806144598245,63144,55-64,4.993819363128065,3.3636437799231853
Snapchat,32,81.24623024497966,39574,18-24,8.611287584121635,0.5681929375510498
YouTube,38,84.13269410961317,36659,18-24,1.727319982795004,2.0139315585174766
TikTok,28,85.51136981217236,5527,45-54,6.43645098378765,3.534228784022
Instagram,39,34.93284706669068,10302,18-24,7.929770413286416,1.6582838021698765
Snapchat,12,79.40886671239048,53642,45-54,3.4562461757461644,4.703397166962181
Facebook,47,73.49901591676684,56526,35-44,4.4896401207336645,0.5823252260877713
TikTok,9,40.87885820638202,85811,35-44,4.716879148838363,1.9633763901676633
Facebook,41,83.56127136203048,84692,35-44,6.478584378653474,4.6175511392323845
Instagram,35,65.01904746676362,54081,55-64,8.47682863594288,3.3080680414575796
Instagram,58,68.36068226984932,73964,25-34,3.975782356066902,0.49802820221632804
TikTok,9,40.963082320148104,38468,35-44,8.387161862987778,4.802842107390179
TikTok,57,30.852046501109367,86719,55-64,6.0562909073976865,2.1391566024406354
Facebook,52,88.39764321209707,80317,18-24,3.0581606417522726,2.384714466846298
TikTok,30,28.099829166316933,78005,35-44,5.944328693264507,3.700278100782998
Facebook,36,56.562335654674584,6682,18-24,6.675323705019336,1.6980551521925502
TikTok,24,11.788625118019231,42009,25-34,9.492805977675852,2.098826062141184
Facebook,29,34.93928887223484,16127,25-34,3.1627110684610904,1.4633984985310193
TikTok,37,11.057596503095848,63182,45-54,6.324339257332284,2.158602044558333
YouTube,48,14.929109909153105,66428,55-64,5.651701791627772,4.872474200268656
YouTube,22,41.000318944481386,54037,35-44,2.879437279032582,1.472958315780412
Instagram,24,59.594129749635734,70937,45-54,7.620341683398192,3.057179218569568
Snapchat,44,81.72518270598377,10609,45-54,8.788156148683939,2.6969674055745148
TikTok,31,82.34895343946665,53389,35-44,3.17044228713329,4.776538431899273
Snapchat,38,15.3466092419389,32868,18-24,8.812472744102386,3.945966671137935
TikTok,26,97.42697366947884,85219,25-34,9.315762699544052,1.176750405102046
Facebook,45,78.03242304866323,10554,55-64,1.4770175601299236,4.595377265543107
YouTube,5,98.79735682026616,75911,45-54,2.8111680338886402,4.03492030197498
TikTok,21,17.383225729520593,8718,35-44,9.23967655650693,0.343704130884977
Instagram,29,17.86586737935425,8925,18-24,4.324017667130491,3.6215282801178224
TikTok,26,55.30704166063706,65347,55-64,1.8920410595973665,1.1672550751265887
YouTube,5,46.046230676665125,21383,18-24,8.753242086574126,1.4861409037070494
Snapchat,16,96.66538806758825,25040,55-64,8.656596943391765,1.7615543102996236
YouTube,3,37.29936306106136,48490,18-24,6.6923985621792905,0.8197946780405367
TikTok,8,41.80828484559508,68834,25-34,4.839458042067681,4.792572688368135
TikTok,49,11.371850363726004,63578,25-34,5.529605165924624,2.223694072738701
Facebook,3,92.21071230837684,67279,18-24,5.980201071420202,4.996931589638291
TikTok,32,76.78742858492544,88970,35-44,1.8252447279259663,2.20496655290027
Snapchat,27,31.80951443261251,68663,25-34,6.370160920939644,2.3328326550539424
YouTube,7,51.65347395852889,69471,55-64,2.004791093454202,4.439361848908608
YouTube,3,21.3522704283512,67964,45-54,2.2595249114554212,4.867044292914551
TikTok,44,22.79978359817721,27832,45-54,6.868364625151924,0.23990732453537209
Snapchat,46,71.71118760757001,56933,35-44,4.740517156451191,2.4900684396882666
Snapchat,26,48.00143406452662,1169,25-34,5.819259140575914,3.0095173452474167
Snapchat,39,63.01353896379289,19036,45-54,2.5682841656446778,4.700045828231494
TikTok,16,11.338176743454984,14708,55-64,6.047544236654766,1.5648077005881371
YouTube,28,50.8687089711554,42414,25-34,9.688778921740543,2.3643794103851605
Facebook,28,31.921968424626545,77960,25-34,8.413563449762135,3.621024476746974
Facebook,29,63.309505529641335,29170,55-64,2.3703942191947345,3.709463155339839
YouTube,26,32.85386789842613,56225,55-64,3.5814632832317956,4.093548918084665
Instagram,1,15.200804743981237,33043,55-64,2.0643189638287733,0.4255892725404623
YouTube,39,31.564713194591466,30345,35-44,8.522613949970882,1.206955071879107
Snapchat,12,11.577409691070589,97567,55-64,3.0112917215151525,2.1430809679619394
TikTok,22,26.837415090871666,13870,55-64,2.234046483680975,3.55075108625687
Snapchat,7,74.23405676085655,44940,35-44,4.630142188702597,1.65436179790044
Snapchat,48,87.02079568351212,59514,18-24,6.506298330986415,2.6265446859702877
Facebook,26,81.1501274761216,71758,18-24,1.6942140522056386,3.987082781442938
Facebook,56,28.704275312166338,23099,18-24,7.37067596129417,1.0186563348358535
Snapchat,20,68.69936742328986,48876,35-44,1.8458651368259604,3.834955291293396
Facebook,51,21.131005765142213,89924,18-24,1.1890605806654733,2.6183964194610967
Facebook,4,25.528676933634024,17168,25-34,9.108684552680044,1.6033180003927436
TikTok,33,69.95785904888328,79367,55-64,8.669039189797232,4.180691473446601
Facebook,19,49.97332734938383,42041,45-54,9.78751053301448,2.8375485081656846
Instagram,30,51.39342874573299,24423,35-44,2.8925861588066475,4.3821846465237755
Instagram,59,39.76354867369635,60144,45-54,9.58435650848923,0.6962223321168314
TikTok,1,41.14242750053912,8002,18-24,2.8083111717129667,3.0787958010371868
TikTok,13,50.289189179941665,18464,35-44,7.286526135281862,3.276993960372624
Facebook,45,88.15053780951452,18471,45-54,6.213452189596815,3.0624604199661634
TikTok,36,23.6205968186148,47082,45-54,9.140254870834282,1.601598080179282
YouTube,41,57.66154037018706,56204,35-44,3.9379986156405726,2.317348066089241
Facebook,57,10.515186570300155,18685,25-34,1.7734922572161365,4.434914321643246
YouTube,12,73.58647404779842,26238,25-34,8.132015396780254,1.3059176916875348
TikTok,4,84.22830534937684,13866,18-24,6.679827413187692,3.115479331991256
Snapchat,46,85.215449633092,37355,45-54,7.377495693378153,1.9117865736185027
Instagram,58,72.33730036078502,51125,25-34,3.4260476493975216,1.9032522337436448
Instagram,30,36.554865943878184,99267,18-24,4.843265005975365,2.2365833511472015
Facebook,27,17.690678376147115,58686,18-24,5.075371588719144,0.24093570968958733
Instagram,9,36.667567847457065,65255,35-44,5.842186506026849,4.4260590319714685
Facebook,2,87.12447147883323,69855,25-34,6.538940697038549,3.8298083238756706
Instagram,2,30.887408105056622,35222,18-24,3.767679761530587,3.9228654165614514
Instagram,53,73.48668630863762,52467,25-34,1.7394747261416952,2.089546771178381
Snapchat,7,45.816534077355165,2899,55-64,2.1719391726846347,3.7476857915318846
Snapchat,25,19.942984403896205,51554,35-44,9.45132178163894,2.0129670424484187
Facebook,57,27.301090162282733,76989,55-64,1.2714386453172397,2.030665866726811
Snapchat,16,81.38581590862168,3154,55-64,6.4368258890318515,4.723545825004002
Instagram,11,96.60518472182433,86838,25-34,8.242277840983375,3.7893164321188073
Instagram,19,58.22734316122096,64756,35-44,1.913547845426456,4.6089819676863995
YouTube,53,70.2617456796713,60497,45-54,5.550952437948842,3.3840199630170735
Instagram,23,58.4216840210994,89743,55-64,3.9856682424242353,4.532339209613834
Snapchat,42,30.9012732087499,91064,18-24,1.4706120261819597,2.709551345317715
YouTube,10,86.53801946704111,14300,18-24,5.739700402365498,0.1326089296951473
YouTube,8,88.1865325497265,13112,55-64,4.481729972274121,4.166448190410433
TikTok,2,33.72949808933999,20729,35-44,8.083863340780074,1.2267636450160773
Facebook,6,49.32798718167241,22760,45-54,4.2958792771245005,4.0056622033402425
TikTok,10,11.78956547075641,15447,55-64,7.184310617536126,1.2953076132916872
TikTok,6,53.59522082723696,81124,55-64,9.577532326076167,2.2754656483766365
TikTok,48,93.35485605989047,5020,35-44,3.680718950100193,0.5018859613021306
YouTube,48,19.142811718061765,16394,35-44,4.596386547426307,0.7281913117483777
TikTok,53,29.809340299293,95655,45-54,3.9786880021632065,0.11769732744307584
Facebook,53,78.72543208673675,75864,25-34,3.4858871657828896,4.594449160985992
TikTok,47,23.78115980592185,67362,45-54,6.1891881256804915,2.452884341105349
YouTube,20,80.13620801818666,76957,55-64,7.732106320422964,4.844355552811103
Instagram,44,63.49777173954599,71747,35-44,1.2666721060338526,2.4493212093693186
Instagram,29,69.73841672451272,30356,45-54,5.820304794038769,3.790196604662909
Instagram,41,57.673692419984015,99590,18-24,2.7614694047576305,0.8017263640261205
YouTube,46,66.44625423229942,35832,18-24,4.268992065971595,0.6165340618167494
TikTok,19,52.45443537300422,28933,55-64,4.8306777598180775,3.106140124370486
Instagram,12,70.30965939118255,51840,18-24,7.543028118157959,1.066386514970723
Snapchat,7,88.36972081276656,16634,25-34,9.287320732209034,1.6611395632661818
YouTube,51,19.601453248442287,25840,25-34,3.393771512850888,0.8298968193148448
YouTube,20,26.88246713969605,90440,25-34,3.5839014993951053,0.29603489500567737
Snapchat,55,16.678559255123215,80624,55-64,2.757873099388472,1.9793639310827573
Instagram,10,61.91009652394525,67063,18-24,7.165669304581061,2.523913589236483
Instagram,52,96.93687802526257,81742,25-34,7.23440768488423,2.896442030609077
Facebook,34,79.83718505400921,94141,18-24,1.9154902236071303,1.7190419862042647
TikTok,21,34.45107215858371,53388,35-44,8.023557862419239,0.35762669185437856
Instagram,35,45.57173142558399,58037,55-64,8.234730585281596,1.8864736765115784
Facebook,57,41.71572925751117,83163,18-24,9.98153210748544,2.0563310382529547
YouTube,13,21.05969959979018,6042,55-64,4.375672572430354,4.525048808924744
YouTube,10,91.1530662798053,42104,35-44,2.222570100155116,3.85843543733323
TikTok,29,41.87357032664312,90445,35-44,8.275793081184833,1.9910495625429105
YouTube,4,80.1523112054177,77825,18-24,4.492815573019134,2.9267685064708524
Snapchat,17,68.44956890845765,34374,35-44,5.183792546465288,4.591976833797179
TikTok,47,58.1690893300417,29017,35-44,4.675003394175176,0.33513613527198965
Facebook,14,11.599303551427068,20190,25-34,7.276107246460582,2.8545635137942336
Snapchat,49,40.68662110941139,40408,35-44,6.734503452735544,4.740093275061663
Snapchat,53,56.24854362017545,24305,55-64,5.480153848815283,0.7515654743713321
YouTube,54,17.59268301838007,91636,25-34,5.126902212919924,1.6037280635814837
YouTube,47,26.922056173754008,41640,55-64,9.472576933533611,1.7242811110568177
Instagram,54,13.14210855852311,30726,25-34,1.9964512843182658,1.8894761403160667
Snapchat,20,39.447003024317006,75416,55-64,6.20115744523666,3.7994623010272592
TikTok,52,60.28145636893548,26177,18-24,6.696266688417247,4.1823542145224595
Instagram,34,77.30852056631069,5295,25-34,1.6430671922275089,4.567757002373802
Facebook,17,61.49808057360021,55910,25-34,3.882460925259192,0.10709244294637091
Snapchat,41,18.865358675182776,68163,25-34,6.057949825812597,0.3546861974476766
TikTok,3,41.18667260731456,72898,35-44,3.1746249738511905,4.83024063338527
YouTube,16,86.00283259520451,90691,45-54,9.188511535954587,2.0085917465576943
TikTok,17,30.87054048887515,27388,35-44,4.271873494124148,3.7740232062297223
Snapchat,53,73.55604618023261,60976,45-54,3.8819429749230063,0.722617482100052
Facebook,49,36.187409943257904,20886,55-64,7.608479897068395,4.13911417018168
Instagram,54,54.792409566161254,19545,18-24,9.036245658998778,2.071643474186914
Snapchat,12,49.049813694886325,99711,25-34,9.047188223921168,0.1307908789637689
Instagram,6,82.70700522885927,11964,45-54,1.4051516151696495,3.865827146061199
YouTube,21,21.953855054972074,58798,18-24,5.680304968560724,1.3884574305018076
Snapchat,16,74.6777620881815,1249,35-44,7.137350129447439,3.2732764109944097
Snapchat,14,38.40074182889242,45193,25-34,1.1864024174209145,3.9933076113950046
TikTok,28,50.49840118709903,45233,18-24,7.32857505675216,1.2417053467876997
Snapchat,23,12.979988307054656,55164,18-24,8.458419121816776,4.971087093031861
Facebook,59,47.84537886529869,66262,18-24,3.042340497578478,4.390648805872537
TikTok,23,10.631407267285104,25323,25-34,1.442479256635758,1.9236721841459012
Snapchat,8,67.11304746623416,44090,25-34,1.5062414854771555,1.6337191240204767
Facebook,43,23.384828566398042,70093,25-34,9.555795443568446,0.41688268025779274
Snapchat,24,93.70534906757179,36093,45-54,5.514423382042691,0.4362520457780409
Facebook,25,66.81093101158135,59750,55-64,8.111183161052814,4.651535554860759
Instagram,34,72.81186189114834,69790,45-54,5.8184289767384625,3.1859394620280383
YouTube,23,37.25766561790293,43099,18-24,5.601382633975348,3.0800329804846487
Snapchat,39,26.204701271939218,29709,25-34,3.0154197130746776,3.499889211596244
Instagram,5,10.225340732126439,15213,18-24,9.189639022737845,2.58063617929159
TikTok,36,48.796302044013686,15495,45-54,8.07865781610721,1.7669641046501519
Snapchat,38,98.44098350795485,25612,25-34,6.023925519643247,3.5991136220445616
Facebook,37,20.612910296622147,62168,45-54,4.608580080999074,0.6889616718236253
Facebook,34,71.91273806411647,22489,45-54,1.5450784782309581,4.538203397518598
TikTok,55,36.37743762514187,35679,45-54,5.849682573906551,2.046990252783909
Snapchat,53,61.73994915823993,26352,18-24,2.380903676205182,3.584987883923911
YouTube,46,28.155350032538795,22366,55-64,7.751348489593182,2.299194241831426
YouTube,41,34.33375476672917,71182,18-24,9.312037870713585,1.1540866486335983
Instagram,37,86.37182538129079,56686,45-54,4.2435408428517345,1.4630232886339194
Instagram,22,63.57973566613236,20119,25-34,9.863807707108792,2.097073962129543
Instagram,29,37.59056759478255,71293,25-34,9.18293506808733,2.4259922695683453
TikTok,41,54.30685682893166,33403,35-44,9.904640945806142,2.0639491950976914
Facebook,27,76.49936580098469,95755,25-34,3.5597318721560587,1.364159128060197
Instagram,6,26.3729092614586,54981,45-54,8.567460134684634,2.0334601532144077
Snapchat,18,64.21174997755193,43392,55-64,6.644468525998802,1.0866544673095115
Facebook,12,42.37388726637207,83471,45-54,1.82539799877099,0.37352831651184837
TikTok,6,99.94582744596434,38273,35-44,3.2783422273407328,3.6240726431509174
TikTok,24,85.00897756359998,33287,25-34,2.571787649662194,2.9106123539448956
TikTok,48,54.58495734839691,4902,45-54,9.704512136411406,2.8114857932228348
Facebook,36,54.570853709908256,28067,18-24,2.3856507858251668,1.933336270530787
Facebook,54,43.87427761886338,91254,45-54,6.663307014748478,3.3488367912506747
Facebook,30,77.55023973282444,15095,25-34,2.8662436409036505,2.427393776430588
TikTok,2,45.41612319539836,45686,35-44,4.490758237255304,3.38996352341411
Instagram,53,25.591130586125814,34560,25-34,3.3412288373688077,0.6495991656403995
Snapchat,26,14.303547112412287,52794,45-54,7.110319428739771,2.178860031003332
TikTok,56,83.50423504819112,6479,55-64,8.421211946371724,0.2900327855592923
Instagram,37,22.346307383113157,45255,18-24,3.6520676599912325,0.5651388484771112
Instagram,24,54.37978968199027,91038,45-54,6.810043534388846,4.1087563287473525
Facebook,27,81.20333154456895,22363,45-54,1.5065782575325222,4.8378066537432955
Facebook,3,85.95084062665792,17560,18-24,5.48872679940963,3.0988508589278005
YouTube,26,88.59445696122123,98549,25-34,7.15160360602013,1.9287097536521027
YouTube,13,10.867933611840371,22712,45-54,6.96808688773717,3.33244755527889
Facebook,59,37.32359103487605,32401,45-54,8.231754258507717,4.1511416317017
